,emotions,id,sentence
1305,"['ashamed', 'embarrassed', 'trust', 'lost']",2128,"['occurred', 'professor', 'allowed', 'treat', 'students', 'like', 'peers', 'sexual', 'objects.', 'learning', 'professor', 'had,', 'trying', 'to,', 'would', 'continue', 'sleep', 'students', 'disturbing', 'me.', 'all,', 'learning', 'teaching', 'behavior', 'young', 'men', 'sickening.', 'would', 'say', 'withdrew', 'socially', 'months', 'result', 'incident.']"
1306,"['bad.', 'anxiety']",2129,"['took', 'heavy', 'toll', 'time', 'there,', 'several', 'years', 'afterwards']"
1307,['suicide.'],2130,"['event,', 'every', 'time', 'think', 'talk', 'it,', 'feel', 'real', 'rage', 'helplessness.']"
1308,['ptsd'],2131,['significant']
1309,"['fear', 'upsetting']",2132,['nan']
1310,['kind'],2133,"['months', 'anxiety', 'self-doubt']"
1311,"['mental', 'depression', 'anxiety']",2134,['nan']
1312,['stressed'],2136,"['destroyed', 'self-', 'esteem.', 'developed', 'eating', 'disorder', 'anxiety']"
1313,['anxiety'],2137,"['distrust', 'older', 'white', 'men']"
1314,"['depression', 'anxiety', 'self-doubt']",2140,"['still', 'recovering']"
1315,"['stressed', 'angry']",2141,"['consequence,', 'routinely', 'second-guess', 'intelligence', 'competence.', 'wonder', 'whether', 'ulterior', 'motive', 'behind', 'praise', 'receive', 'faculty', 'members']"
1316,['impacted'],2143,"['depression,', 'anxiety,', 'ptsd,', 'isolation,', 'panic', 'attacks,', 'etc.']"
1317,"['hard', 'hard']",2144,"['awful,', 'stressful', 'time', 'family', 'desperately', 'needed', 'salary.', 'basically', 'buried', 'anxiety', 'time.', 'aside', 'permanent', 'dread', 'man,', 'milder', '15-year', 'award', 'winning', 'record', 'work', 'reputation', 'behind', 'me,', 'survived', 'indeed', 'thrived', 'institution.']"
1318,['distrustful'],2145,"['enormous.', 'fearful', 'losing', 'job', 'every', 'day.', 'single', 'mother,', 'stress', 'immense.', 'developed', 'deep,', 'chronic', 'anxiety', 'still', 'medicated']"
1319,['trusting'],2146,['extensive']
1320,"['anxious', 'hard']",2147,"['short', 'term:', 'distraught.', 'first', 'months', 'graduate', 'program', 'felt', 'afraid', 'lonely.', 'went', 'away', 'weekend', 'visit', 'old', 'friend', 'dc', '(the', 'program', 'nearby', 'city)', 'talk', 'it.', 'cried', 'every', 'day', 'while.', 'felt', 'guilty.', 'long', 'term:', 'affect', 'long', 'term', 'mental', 'health.', 'however,', 'took', 'year', 'decide', 'blame', 'entirely.', 'remind', 'time', 'think', 'it.', 'faculty', 'member', 'rotation', 'student;', 'responsibility', 'stop/never', 'start', 'happened.', 'drunk,', 'even', 'though', 'continue', 'say', 'no,', 'beginning', 'respected']"
1321,"['shame', 'powerless']",2148,"['felt', 'atmosphere', 'tolerated', 'treated', 'one', 'negative', 'aspects', 'field']"
1322,"['severe', 'anxiety']",2149,['nan']
1323,"['betrayed', 'blamed']",2150,"['none;', 'little', 'awkward', 'swim', 'meets,', 'children', 'swim', 'league', 'mine.', 'know', 'complained', 'him,', 'refused', 'look', 'away', 'everyone', 'else', 'class']"
1324,"['wary', 'alone']",2152,"['psychological', 'stress', 'despair']"
1325,['anger'],2153,"['embarrassment', 'shame.']"
1326,"['despite', 'despite', 'struggling', 'struggling', 'never']",2154,"[""dept's"", 'unhealthy', 'environment,', 'years', 'university', 'alberta', 'lonely', 'stressful']"
1327,['annoyed'],2158,"['came', 'feeling', 'confident', 'skilled,', 'constant', 'belittling,', 'imitating,', 'teasing,', 'seeing', 'face', 'screen', 'make', 'feel', 'smaller', 'smaller...', 'point', 'content', 'told', 'dgs', 'take', 'action.', 'graduating,', 'option', 'file', 'anything', 'get', 'department', 'support,', 'former', 'employer', 'sent', 'series', 'long', 'emails', 'trying', 're-write', 'happened,', 'argue', 'side,', 'remind', 'concerns', 'would', 'seem', 'trivial', ""'when"", 'grew', ""up.'"", 'knowing', 'really', 'anything', 'stop', 'report', 'eats']"
1328,['stress'],2159,"['can’t', 'put', 'words.', 'i’m', 'still', 'traumatized', 'this.', 'it’s', 'certainly', 'time', 'anyone', 'done', 'something', 'like', 'me,', 'really', 'taught', 'gender,', 'race,', 'rank', 'power', 'dynamics', 'academia']"
1329,"['extreme', 'stress,', 'serious']",2160,['nan']
1330,"['mental', 'medication', 'treatment']",2163,['nan']
1331,"['isolated', 'stress']",2166,['nan']
1332,['guilt'],2168,"['years', 'doubted', 'whether', 'imagined', 'misinterpreted', 'happened.', 're-confirmed', 'later,', 'made', 'question', 'whether', 'positive', 'feedback', ""he'd"", 'ever', 'provided', 'genuine']"
1333,"['afraid', 'afraid', 'embarrassed', 'ashamed', 'question', 'definitely', 'trust']",2169,"['wondered', 'whether', 'positive', 'attention', 'received', 'presentation', '(all', 'men)', 'gender/looks/etc', 'rather', 'quality', 'work']"
1334,"['humiliated', 'paranoid', 'forced', 'stress', 'anxiety']",2171,"['i’m', 'stressed', 'depressed', 'this,', 'i’m', 'getting', 'better', 'semester', 'winds', 'down.', 'glad', 'asked', 'question,', 'future', 'psychologist!']"
1335,['angry'],2172,"['higher', 'stress,', 'higher', 'anxiety,', 'less', 'trust', 'students', 'university']"
1336,"['difficult', 'trust', 'guilty']",2173,"['created', 'environment', 'unproductive', 'work']"
1337,"['anxious', 'doubted']",2174,"['horrible.', 'foster', 'child,', 'beaten', 'cancer,', 'extremely', 'stressful', 'jobs', 'past:', 'mentally-strong', 'person', 'normally.', 'completely', 'shown', 'nothing', 'really', 'matters,', 'since', 'powerful', 'people', 'like', 'impunity,', 'ruin', 'chances', 'healthy', 'life', 'productive', 'career.', 'mere', 'enjoyment', 'trumps', '(usually)', 'young', ""women's"", 'rights', 'health', 'physical', 'integrity,', 'well', 'right', 'contribute', 'society.', 'devote', 'hours', 'upon', 'hours', 'order', 'attempt', 'recover,', 'including', 'many', 'hours', 'therapy.', 'though', 'degree', 'over,', 'still', 'severe', 'effects']"
1338,"['angry', 'quit', 'depression,']",2178,"['increasing', 'self-doubt;', 'intense', 'worsening', 'grad-school', 'related', 'anxiety', 'depression']"
1339,"['doubt', 'insecure', 'despite']",2181,"['#metoo', 'brought', 'lot', 'back.', 'suggested,', 'point', 'contention', 'marriage.', 'tell', 'two', 'female', 'friends,', 'also', 'worked', 'institution,', 'whose', 'support', 'understanding', 'meant', 'lot']"
1340,['worried'],2182,['nan']
1341,['anxiety'],2183,['nan']
1342,"['shame', 'mad']",2184,['nan']
1343,"['huge', 'discomfort']",2185,"['made', 'angry.', 'but,', 'say', 'affected', 'mental', 'health']"
1344,"['regret', 'guilt', 'scared']",2186,"['rage,', 'drinking,', 'debilitating', 'depression', 'whenever', 'encounter', 'work', '(which', 'often', 'assigned', 'teach).', 'continue', 'doubt', 'account', 'events', 'even', 'though', 'immediately', 'wrote', 'everything', 'doubt', 'future.', 'blame', 'even', 'though', 'know', 'nothing', 'wrong.', 'blame', 'filing', 'formal', 'complaint.', 'berate', 'coward']"
1345,"['never', 'encouraged', 'worse', 'surprised', 'accepting', 'rumors', 'hurt', 'ruined', 'depressive', 'worried', 'unable', 'ruined', 'unable']",2187,"['therapy', 'helped']"
1346,"['ptsd,', 'panic', 'anxiety.']",2188,"['almost', 'quit', 'grad', 'school', 'wondered', 'work', 'good', 'enough', 'own.']"
1347,"['wary', 'trusting']",2189,"['fell', 'major', 'depression,', 'ptsd']"
1348,"['bad', 'never', 'afraid', 'afraid', 'guilt']",2190,"['therapy', 'medication', 'anxiety', 'half', 'time', 'graduate', 'school']"
1349,"['stressed', 'paranoid', 'alone', 'stressful', 'worry']",2192,"['felt', 'extreme', 'stress', 'would', 'come', 'office', 'again,', 'would', 'fail', 'dissertation', 'defense', 'happened']"
1350,"['fearful', 'alone', 'anxiety', 'guilt', 'never', 'confident', 'isolated']",2195,"['depression', 'due', 'powerlessness', 'harassment;', 'therapy;', 'medication']"
1351,"['depression', 'suicidal']",2198,"[""he's"", 'added', 'long', 'history', 'men', 'made', 'feel', 'like', 'nothing', 'sexual', 'object.', ""he's"", 'one', 'man', 'spend', 'hours', 'time', 'talking', 'therapy.']"
1352,"['fearful', 'powerless', 'strong', 'angry', 'trust', 'angry']",2201,"['terrible.', 'incredibly', 'anxious,', 'cried', 'time,', 'could', 'focus', 'work,', 'felt', 'unsafe', 'alone', 'campus,', 'felt', 'like', 'life', 'horror', 'movie', 'could', 'escape']"
1353,['extremely'],2202,"['irritating', 'buy', 'culture', 'respect,', 'professionalism,', 'accountability,', 'knowing', 'superiors', 'clearly', 'feel', 'similarly']"
1354,"['great', 'stress', 'anxiety']",2204,['nan']
1355,"['deeply', 'angry', 'deeply']",2205,"['remember', 'thinking', '""i', 'guess', 'life', 'like', 'women', 'privileged', 'enough', 'attend', 'fancy', 'graduate', 'programs.""', 'never', 'experience', 'prior', 'one,', 'taught', 'five', 'higher', 'ed', 'institutions', 'attended', 'three.', 'also', 'regularly', 'think', '""fuck', 'guy""', 'see', 'people', 'lauding', 'him,', 'often.', 'find', 'ironic', 'perpetrator', 'always', 'going', 'on--on', 'social', 'media,', 'is--about', ""women's"", 'equality', 'autonomy,', 'etc.']"
1356,"['weary', 'angry']",2207,['anxiety']
1357,"['anxiety', 'depression', 'increased', 'angry', 'affected']",2208,"['show', 'symptoms', 'ptsd.']"
1358,"['depression,']",2210,"['again,', 'could', 'also', 'subject', 'serious', 'abuse', 'mental', 'damage.', 'is,', 'got', 'relatively', 'unscathed']"
1359,"['anxiety,', 'sure', 'worse', 'negative', 'depression,', 'stress,', 'doubt']",2211,"['grossed', 'out.', 'felt', 'super', 'sexualized', 'someone', 'supposed', 'mentor', 'me.', 'upset']"
1360,['stressful'],2212,['nan']
1361,"['anxiety', 'disorder']",2214,"['taken', 'years', 'heal', 'trauma', 'taken', 'advantage', 'professor', 'claimed', 'best', 'interests', 'mind.', 'still', 'see', 'hallways', 'triggering.', 'like', 'slow,', 'drawn', 'assault', 'many', 'months', 'school', 'year.']"
1362,"['anxiety', 'depression']",2216,['negative!']
1363,"['depression,', 'blamed']",2217,"['diagnosed', 'ptsd,', 'chronic', 'nightmares,', 'put', 'anti-anxiety', 'medication.']"
1364,"['anxiety,', 'afraid']",2218,"['lingering', 'feelings', 'embarrassment,', 'anger,', 'self', 'doubt,', 'shame']"
1365,"['anxiety,', 'afraid']",2219,"['instantly', 'undermined', 'confidence', 'standing', 'front', 'room', 'teach,', 'made', 'hyper-conscious', 'wardrobe', 'choices', '(which', 'already', 'conservative),', 'made', 'nervous', 'teaching', 'male', 'students.', 'took', 'least', 'six', 'months', 'first', 'thing', 'thought', 'entered', 'classrooms']"
1366,"['therapy,', 'deeply']",2220,['nan']
1367,"['anxious', 'angry']",2221,"['series', 'panic', 'attacks,', 'still', 'experience', 'severe', 'anxiety', 'peers', 'mention', 'think', 'seen', 'him,', 'even', 'though', 'since', 'moved', 'away', 'providence.']"
1368,"['trust', 'self-doubt']",2222,"['case', 'student', 'snuck', 'window,', 'impact', 'me.', 'sleep.', 'changed', 'dorm', 'rooms', 'actually']"
1369,['ptsd'],2223,"['sought', 'counseling']"
1370,"['ptsd', 'serious']",2224,['nan']
1371,['stress'],2225,"['bothered', 'made', 'uncomfortable', 'interact', 'professor,', 'bounced', 'back', 'pretty', 'easily.', 'make', 'wary', 'alone', 'male', 'professors']"
1372,"['disorder', 'treatment', 'depression', 'anxiety,']",2226,"['cptsd.', 'cause,', 'cause', 'episodes,', 'contribute', 'belief', ""there's"", 'nothing', 'stop', 'men']"
1373,"['stressful', 'worse']",2229,"['miserable', '--', 'hated', 'job', 'life']"
1374,"['distress', 'affected']",2230,"['seeing', 'triggering.', 'especially', 'beloved', 'university.']"
1375,"['therapy', 'difficult']",2231,"['attempted', 'suicide', 'response', 'contributed', 'cptsd.', 'got', 'back', 'together', 'abusive', 'man', 'left']"
1376,"['depression,', 'suicidal']",2233,['debilitating']
1377,"['fear,', 'anxiety,']",2234,"['made', 'feel', 'ugly', 'inside']"
1378,['stress'],2235,['nan']
1379,"['disgusting', 'anger', 'anger']",2237,"['really', 'strung', 'out—acne,', 'eating,', 'depression']"
1380,"['depressed', 'help']",2238,"['none.', 'met', 'assholes', 'before.', 'walk', 'away', 'situations.']"
1381,"['ptsd,', 'anxiety']",2239,"['women', 'involved', 'reported', 'panic', 'attacks,', 'trouble', 'sleeping,', 'etc']"
1382,"['doubt,', 'mistrust', 'mistrust', 'victimized']",2240,['none']
1383,"['extreme', 'embarrassment', 'self-doubt']",2241,"['concern', 'retaliation']"
1384,"['uncomfortable', 'anxiety']",2243,['nan']
1385,['stress'],2244,['severe']
1386,['angry.'],2245,"['worst', 'uncomfortable', 'put', 'position,', 'many', 'choices', 'take', 'shirt', 'off.']"
1387,"['embarrassment', 'self-doubt', 'stressful', 'guilt', 'fear', 'never']",2246,"['already', 'little', 'faith', 'writing', 'world,', 'certainly', 'prevented', 'professional', 'opportunities', 'might', 'chosen', 'kiss', ""professor's"", 'a**']"
1388,"['worried', 'bad', 'unwanted', 'angry']",2249,"['paranoid', 'every', 'time', 'attend', 'conference']"
1389,['pissed'],2250,"['impact', 'mentally']"
1390,"['inappropriate', 'wrong']",2254,"['overall,', 'minimal', 'good', 'amount', 'time,', 'made', 'extremely', 'anxious', 'angry.']"
1391,"['depressed', 'anxious', 'alienated', 'betrayed']",2256,"['mostly', 'annoyance,', 'also', 'disappointment', 'one', 'else', 'seemed', 'upset', 'incident']"
1392,"['disappointed', 'impacted', 'mental']",2257,"['additional', 'mental', 'scarring', 'previous', 'sexual', 'abuse', 'disclosed']"
1393,"['anxiety,', 'depression,', 'anger,']",2258,"['sexual', 'trauma', 'took', 'years', 'understand', 'unpack.', 'confused', 'ashamed,', 'understand', 'been.', 'abused', 'power', 'perpetrator', 'sexual', 'violence.', 'impact', 'though', 'school', 'nothing', 'protect', 'me,', 'punish', 'him,', 'protect', 'future', 'students', 'him.', 'essentially,', 'told', 'could', 'without', 'consequence']"
1394,"['self-doubt,', 'increased', 'depression', 'ptsd.', 'therapy,', 'sick']",2259,['anxiety']
1395,"['depression,', 'worse']",2261,['hurtful.']
1396,"['depressed,']",2262,"['depression', 'while.', ""i'm"", 'still', 'angry', 'them,', 'think', 'one', 'hatred']"
1397,"['anxiety', 'self-doubt']",2263,"['little', 'none.', 'knew', 'went', 'could', 'stop', 'it.']"
1398,"['severe', 'anxiety', 'depression']",2264,"['hard', 'say.', 'compartmentalized', 'damage,', 'suppose']"
1399,['depression'],2265,"['emotionally', 'upset', 'months', 'point', 'walk', 'hallway', ""professor's"", 'office']"
1400,['unpleasant'],2266,"['stressful', 'time', 'longer', 'term,', 'obvious', 'impacts']"
1401,"['treatment', 'depression', 'anxiety']",2269,['nan']
1402,"['terrible', 'nightmares']",2270,"['none', 'really.', 'lots', 'worse', 'happened', 'others', 'involving', 'even', 'worse', 'profs']"
1403,['terrible'],2271,"['comments', ""student's"", 'looks', 'triggered', 'eating', 'disorder,', ""harasser's"", 'presence', 'class', 'made', 'extremely', 'anxious', 'attending']"
1404,"['stress.', 'unable']",2272,"['unfathomable...and', 'far', 'painful', 'subject', 'approach', 'time.']"
1405,"['severe', 'anxiety']",2273,"['stressful', 'time', 'much', 'impact', 'beyond', 'that,', 'think']"
1406,"['never', 'isolated', 'unable']",2276,['nan']
1407,['stressful'],2278,"['went', 'deep', 'depression']"
1408,"['ptsd,']",2279,"['work', 'stay', 'away', 'left', 'end', 'year,', 'somewhat', 'nerve', 'wracking']"
1409,"['lost', 'daring', 'unable', 'sick', 'hated', 'strong', 'determined']",2281,"['pretty', 'minor', 'grand', 'scheme', 'things.', 'eventually', 'forgave', 'never', 'contacted']"
1410,"['question', 'trusting']",2282,"['realized', 'later', 'treatment', 'really', 'shook', 'confidence.', 'supposed', 'mentors', 'think', 'colleague', 'scholar,', 'thought', 'sexual', 'way,', 'offer', 'academy?', 'became', 'guarded', 'aware', 'interactions', 'male', 'professors']"
1411,"['severe', 'question']",2283,"['proof', 'difference', 'place', 'academic', 'world', '(as', 'woman)', 'place', 'others', '(men)', 'hold']"
1412,"['suffered', 'anxiety,', 'depression,', 'stress,', 'vulnerable', 'fearful', 'suffered']",2284,"['none', 'apparent']"
1413,"['imposter', 'syndrome']",2285,['nan']
1414,['question'],2287,['nan']
1415,['ptsd'],2288,['traumatic']
1416,['despite'],2289,['much']
1417,"['difficult', 'unwanted', 'alone', 'certain', 'unwanted']",2293,['none']
1418,"['worst', 'worst']",2294,['anxiety']
1419,"['hostile', 'betrayed']",2295,"['incidents', 'caused', 'significant', 'distress,', 'exacerbating', 'anxiety', 'disorder']"
1420,"['deeply', 'suicide']",2296,"['like', 'kid', 'abusive', 'family', ""that's"", 'one', 'getting', 'abuse', 'witness', 'able', 'say', 'anything', 'job', 'would', 'jeopardy.', 'also', 'see', 'know', 'anything', 'came', 'forward', '(good', 'them!!']"
1421,"['deeply', 'suicide']",2297,"['anxiety,', 'stress']"
1422,"['sad', 'never']",2301,"['none', 'besides', 'questioning', 'invalidating', 'myself.', 'telling', 'myself,', '""it\'s', 'really', 'big', 'deal,', 'fact', 'feel', 'violated', 'means', 'blowing', 'proportion.""', 'fact', 'even', 'feel', 'need', 'go', 'upsetting', 'know', 'happened', 'wrong', 'line.', 'fact', 'feel', 'need', 'downplay', 'excuse', 'makes', 'disappointed', 'disillusioned', 'society', 'general']"
1423,['destroyed'],2302,"['much', 'time,', 'though', 'obviously', 'incident', 'lingered.']"
1424,"['depression', 'anxiety']",2303,['good']
1425,"['emotional', 'incapable', 'suicidal', 'depressed', 'despite']",2304,"['struggled', 'weight', 'adult', 'life', '(something', 'never', 'trouble', 'previous', 'incidents).', 'finally', 'realized', 'weight', 'created', '(and', 'continues', 'create)', 'protective', 'barrier', ""men's"", 'unwanted', '""attention.""']"
1426,"['sure', 'attracted', 'nervous']",2305,"['exhaustion.', 'anger', 'waves.', 'reliving', 'whenever', 'anything', 'department.', 'fearful', 'he’ll', 'read', 'figure', 'me.', 'go', 'another', 'public', 'relations', 'campaign']"
1427,"['alone', 'confident']",2307,"['sincerely', 'wish', 'never', 'brought', 'disgusting', 'world']"
1428,"['depression,', 'ptsd', 'therapy']",2310,"['humiliating', 'made', '(even', 'more)', 'self-conscious', 'quite']"
1429,"['helpless', 'depressive']",2311,"['work', 'environment', 'ebbs', 'flows', 'toxicity', 'feel', 'betrayed', 'multiple', 'levels', 'institution.', 'many', 'good', 'days,', 'days', 'concern', 'classroom', 'obligations', 'magic', 'there.', 'cherish', 'focus', 'work.', 'bad', 'days,', 'days', 'know', 'say', 'cannot', 'believe', ""i'm"", 'still', 'dealing', 'shit']"
